output_area,lsoa,iomd_rank,iomd_decile
D071315004060,D07131,189,5
D071315004073,D07131,189,5
D071315004201,D07131,189,5
D071315004202,D07131,189,5
D071315004204,D07131,189,5
D071315004205,D07131,189,5
D071315004206,D07131,189,5
D071315004208,D07131,189,5
D071315004209,D07131,189,5
D071315004210,D07131,189,5
D071315004211,D07131,189,5
D071315004502,D07131,189,5
D071320050050,D07132,290,7
D071325001001,D07132,290,7
D071325001004,D07132,290,7
D071325001009,D07132,290,7
D071325001017,D07132,290,7
D071325001022,D07132,290,7
D071325001027,D07132,290,7
D071325001031,D07132,290,7
D071325001033,D07132,290,7
D071325001035,D07132,290,7
D071325001040,D07132,290,7
D071325001046,D07132,290,7
D071325001047,D07132,290,7
D071325001048,D07132,290,7
D071325001049,D07132,290,7
D071325001051,D07132,290,7
D071325001052,D07132,290,7
D071325001053,D07132,290,7
D071325001056,D07132,290,7
D071325001057,D07132,290,7
D071325001058,D07132,290,7
D071325001061,D07132,290,7
D071325001062,D07132,290,7
D071325001064,D07132,290,7
D071325001067,D07132,290,7
D071325001069,D07132,290,7
D071325001070,D07132,290,7
D071325001074,D07132,290,7
D071325001081,D07132,290,7
D071325001082,D07132,290,7
D071325001086,D07132,290,7
D071325001087,D07132,290,7
D071325001092,D07132,290,7
D071325001094,D07132,290,7
D071325001099,D07132,290,7
D071325001106,D07132,290,7
D071325001109,D07132,290,7
D071325001110,D07132,290,7
D071325001114,D07132,290,7
D071325001115,D07132,290,7
D071325001118,D07132,290,7
D071325001201,D07132,290,7
D071325001501,D07132,290,7
D071325002002,D07132,290,7
D071325002006,D07132,290,7
D071325002042,D07132,290,7
D071325002098,D07132,290,7
D071325002111,D07132,290,7
D071325003018,D07132,290,7
D071325003019,D07132,290,7
D071325003026,D07132,290,7
D071325003036,D07132,290,7
D071325003068,D07132,290,7
D071325003075,D07132,290,7
D071325003079,D07132,290,7
D071325003101,D07132,290,7
D071325003113,D07132,290,7
D071325004005,D07132,290,7
D071325004015,D07132,290,7
D071325004016,D07132,290,7
D071325004023,D07132,290,7
D071325004029,D07132,290,7
D071325004032,D07132,290,7
D071325004041,D07132,290,7
D071325004043,D07132,290,7
D071325004055,D07132,290,7
D071325004060,D07132,290,7
D071325004065,D07132,290,7
D071325004078,D07132,290,7
D071325004083,D07132,290,7
D071325004084,D07132,290,7
D071325004085,D07132,290,7
D071325004088,D07132,290,7
D071325004089,D07132,290,7
D071325004090,D07132,290,7
D071325004093,D07132,290,7
D071325004097,D07132,290,7
D071325004100,D07132,290,7
D071325004103,D07132,290,7
D071325004104,D07132,290,7
D071325004112,D07132,290,7
D071325004116,D07132,290,7
D071325004119,D07132,290,7
D071325005020,D07132,290,7
D071325005024,D07132,290,7
D071325005025,D07132,290,7
D071325005030,D07132,290,7
D071325005039,D07132,290,7
D071325005059,D07132,290,7
D071325005066,D07132,290,7
D071325005071,D07132,290,7
D071325005073,D07132,290,7
D071325005095,D07132,290,7
D071325005107,D07132,290,7
D071325005108,D07132,290,7
D071325006007,D07132,290,7
D071325006010,D07132,290,7
D071325006013,D07132,290,7
D071325006014,D07132,290,7
D071325006028,D07132,290,7
D071325006034,D07132,290,7
D071325006038,D07132,290,7
D071325006044,D07132,290,7
D071325006077,D07132,290,7
D071325006091,D07132,290,7
D071325006096,D07132,290,7
D071325006102,D07132,290,7
D071325007012,D07132,290,7
D071325007037,D07132,290,7
D071325007045,D07132,290,7
D071325007063,D07132,290,7
D071325007072,D07132,290,7
D071325007076,D07132,290,7
D071325008008,D07132,290,7
D071325008011,D07132,290,7
D071325008054,D07132,290,7
D071325008080,D07132,290,7
D071325008105,D07132,290,7
D071325008117,D07132,290,7
D071330006006,D07133,245,6
D071330052052,D07133,245,6
D071335001012,D07133,245,6
D071335001031,D07133,245,6
D071335001032,D07133,245,6
D071335001037,D07133,245,6
D071335001069,D07133,245,6
D071335001078,D07133,245,6
D071335001080,D07133,245,6
D071335001104,D07133,245,6
D071335001106,D07133,245,6
D071335002003,D07133,245,6
D071335002007,D07133,245,6
D071335002027,D07133,245,6
D071335002030,D07133,245,6
D071335002039,D07133,245,6
D071335002045,D07133,245,6
D071335002070,D07133,245,6
D071335002071,D07133,245,6
D071335002074,D07133,245,6
D071335002105,D07133,245,6
D071335003008,D07133,245,6
D071335003010,D07133,245,6
D071335003016,D07133,245,6
D071335003038,D07133,245,6
D071335003041,D07133,245,6
D071335003042,D07133,245,6
D071335003043,D07133,245,6
D071335003046,D07133,245,6
D071335003047,D07133,245,6
D071335003059,D07133,245,6
D071335003063,D07133,245,6
D071335003073,D07133,245,6
D071335003077,D07133,245,6
D071335003096,D07133,245,6
D071335003113,D07133,245,6
D071335003201,D07133,245,6
D071335003202,D07133,245,6
D071335003203,D07133,245,6
D071335003204,D07133,245,6
D071335003205,D07133,245,6
D071335004018,D07133,245,6
D071335004026,D07133,245,6
D071335004035,D07133,245,6
D071335004054,D07133,245,6
D071335004056,D07133,245,6
D071335004087,D07133,245,6
D071335004114,D07133,245,6
D071335005001,D07133,245,6
D071335005011,D07133,245,6
D071335005017,D07133,245,6
D071335005020,D07133,245,6
D071335005024,D07133,245,6
D071335005049,D07133,245,6
D071335005051,D07133,245,6
D071335005058,D07133,245,6
D071335005060,D07133,245,6
D071335005065,D07133,245,6
D071335005081,D07133,245,6
D071335005083,D07133,245,6
D071335005084,D07133,245,6
D071335005090,D07133,245,6
D071335005092,D07133,245,6
D071335006002,D07133,245,6
D071335006004,D07133,245,6
D071335006013,D07133,245,6
D071335006014,D07133,245,6
D071335006015,D07133,245,6
D071335006019,D07133,245,6
D071335006021,D07133,245,6
D071335006033,D07133,245,6
D071335006036,D07133,245,6
D071335006040,D07133,245,6
D071335006044,D07133,245,6
D071335006048,D07133,245,6
D071335006061,D07133,245,6
D071335006068,D07133,245,6
D071335006075,D07133,245,6
D071335006086,D07133,245,6
D071335006088,D07133,245,6
D071335006089,D07133,245,6
D071335006098,D07133,245,6
D071335006099,D07133,245,6
D071335006100,D07133,245,6
D071335006101,D07133,245,6
D071335006107,D07133,245,6
D071335006109,D07133,245,6
D071335006112,D07133,245,6
D071335006115,D07133,245,6
D071335006117,D07133,245,6
D071335007005,D07133,245,6
D071335007009,D07133,245,6
D071335007022,D07133,245,6
D071335007050,D07133,245,6
D071335007053,D07133,245,6
D071335007055,D07133,245,6
D071335007057,D07133,245,6
D071335007062,D07133,245,6
D071335007064,D07133,245,6
D071335007066,D07133,245,6
D071335007067,D07133,245,6
D071335007072,D07133,245,6
D071335007076,D07133,245,6
D071335007082,D07133,245,6
D071335007094,D07133,245,6
D071335007102,D07133,245,6
D071335007111,D07133,245,6
D071335007116,D07133,245,6
D071335007501,D07133,245,6
D071335008023,D07133,245,6
D071335008025,D07133,245,6
D071335008028,D07133,245,6
D071335008085,D07133,245,6
D071335008091,D07133,245,6
D071335008093,D07133,245,6
D071335008095,D07133,245,6
D071335008103,D07133,245,6
D071335008108,D07133,245,6
D071335008110,D07133,245,6
D071340045045,D07134,337,9
D071345001005,D07134,337,9
D071345001007,D07134,337,9
D071345001008,D07134,337,9
D071345001021,D07134,337,9
D071345001026,D07134,337,9
D071345001027,D07134,337,9
D071345001033,D07134,337,9
D071345001036,D07134,337,9
D071345001051,D07134,337,9
D071345001054,D07134,337,9
D071345001068,D07134,337,9
D071345001073,D07134,337,9
D071345001074,D07134,337,9
D071345001075,D07134,337,9
D071345002001,D07134,337,9
D071345002002,D07134,337,9
D071345002010,D07134,337,9
D071345002011,D07134,337,9
D071345002015,D07134,337,9
D071345002016,D07134,337,9
D071345002018,D07134,337,9
D071345002020,D07134,337,9
D071345002022,D07134,337,9
D071345002023,D07134,337,9
D071345002024,D07134,337,9
D071345002029,D07134,337,9
D071345002031,D07134,337,9
D071345002034,D07134,337,9
D071345002042,D07134,337,9
D071345002048,D07134,337,9
D071345002050,D07134,337,9
D071345002053,D07134,337,9
D071345002057,D07134,337,9
D071345002058,D07134,337,9
D071345002061,D07134,337,9
D071345002062,D07134,337,9
D071345002063,D07134,337,9
D071345002070,D07134,337,9
D071345002071,D07134,337,9
D071345002072,D07134,337,9
D071345002078,D07134,337,9
D071345002080,D07134,337,9
D071345002084,D07134,337,9
D071345002085,D07134,337,9
D071345002094,D07134,337,9
D071345003003,D07134,337,9
D071345003006,D07134,337,9
D071345003009,D07134,337,9
D071345003013,D07134,337,9
D071345003014,D07134,337,9
D071345003019,D07134,337,9
D071345003025,D07134,337,9
D071345003028,D07134,337,9
D071345003032,D07134,337,9
D071345003038,D07134,337,9
D071345003039,D07134,337,9
D071345003040,D07134,337,9
D071345003041,D07134,337,9
D071345003046,D07134,337,9
D071345003047,D07134,337,9
D071345003052,D07134,337,9
D071345003055,D07134,337,9
D071345003056,D07134,337,9
D071345003059,D07134,337,9
D071345003060,D07134,337,9
D071345003064,D07134,337,9
D071345003066,D07134,337,9
D071345003067,D07134,337,9
D071345003077,D07134,337,9
D071345003081,D07134,337,9
D071345003082,D07134,337,9
D071345003083,D07134,337,9
D071345003086,D07134,337,9
D071345003089,D07134,337,9
D071345003090,D07134,337,9
D071345003091,D07134,337,9
D071345003093,D07134,337,9
D071345003095,D07134,337,9
D071345003502,D07134,337,9
D071345004004,D07134,337,9
D071345004012,D07134,337,9
D071345004017,D07134,337,9
D071345004030,D07134,337,9
D071345004035,D07134,337,9
D071345004037,D07134,337,9
D071345004043,D07134,337,9
D071345004044,D07134,337,9
D071345004049,D07134,337,9
D071345004065,D07134,337,9
D071345004069,D07134,337,9
D071345004076,D07134,337,9
D071345004079,D07134,337,9
D071345004087,D07134,337,9
D071345004088,D07134,337,9
D071345004092,D07134,337,9
D071355001007,D07135,272,7
D071355001012,D07135,272,7
D071355001015,D07135,272,7
D071355001017,D07135,272,7
D071355001020,D07135,272,7
D071355001021,D07135,272,7
D071355001024,D07135,272,7
D071355001025,D07135,272,7
D071355001027,D07135,272,7
D071355001029,D07135,272,7
D071355001036,D07135,272,7
D071355001049,D07135,272,7
D071355001060,D07135,272,7
D071355001069,D07135,272,7
D071355001079,D07135,272,7
D071355001086,D07135,272,7
D071355001090,D07135,272,7
D071355002011,D07135,272,7
D071355002023,D07135,272,7
D071355002026,D07135,272,7
D071355002028,D07135,272,7
D071355002033,D07135,272,7
D071355002038,D07135,272,7
D071355002040,D07135,272,7
D071355002042,D07135,272,7
D071355002043,D07135,272,7
D071355002045,D07135,272,7
D071355002046,D07135,272,7
D071355002051,D07135,272,7
D071355002052,D07135,272,7
D071355002058,D07135,272,7
D071355002067,D07135,272,7
D071355002084,D07135,272,7
D071355002093,D07135,272,7
D071355002502,D07135,272,7
D071355003002,D07135,272,7
D071355003005,D07135,272,7
D071355003008,D07135,272,7
D071355003018,D07135,272,7
D071355003030,D07135,272,7
D071355003034,D07135,272,7
D071355003035,D07135,272,7
D071355003048,D07135,272,7
D071355003057,D07135,272,7
D071355003078,D07135,272,7
D071355003083,D07135,272,7
D071355003085,D07135,272,7
D071355003087,D07135,272,7
D071355003089,D07135,272,7
D071355003091,D07135,272,7
D071355003501,D07135,272,7
D071355004009,D07135,272,7
D071355004014,D07135,272,7
D071355004016,D07135,272,7
D071355004022,D07135,272,7
D071355004031,D07135,272,7
D071355004044,D07135,272,7
D071355004050,D07135,272,7
D071355004053,D07135,272,7
D071355004056,D07135,272,7
D071355004062,D07135,272,7
D071355004063,D07135,272,7
D071355004065,D07135,272,7
D071355004066,D07135,272,7
D071355004072,D07135,272,7
D071355004075,D07135,272,7
D071355004082,D07135,272,7
D071355004094,D07135,272,7
D071355005001,D07135,272,7
D071355005003,D07135,272,7
D071355005004,D07135,272,7
D071355005010,D07135,272,7
D071355005013,D07135,272,7
D071355005019,D07135,272,7
D071355005032,D07135,272,7
D071355005037,D07135,272,7
D071355005039,D07135,272,7
D071355005041,D07135,272,7
D071355005054,D07135,272,7
D071355005061,D07135,272,7
D071355005064,D07135,272,7
D071355005068,D07135,272,7
D071355005070,D07135,272,7
D071355005071,D07135,272,7
D071355005073,D07135,272,7
D071355005074,D07135,272,7
D071355005076,D07135,272,7
D071355005077,D07135,272,7
D071355005080,D07135,272,7
D071355005081,D07135,272,7
D071355005088,D07135,272,7
D071355005092,D07135,272,7
D071370003003,D07137,237,6
D071370068068,D07137,237,6
D071370203203,D07137,237,6
D071375001056,D07137,237,6
D071375001057,D07137,237,6
D071375001081,D07137,237,6
D071375001088,D07137,237,6
D071375001096,D07137,237,6
D071375002023,D07137,237,6
D071375002027,D07137,237,6
D071375002029,D07137,237,6
D071375002030,D07137,237,6
D071375002041,D07137,237,6
D071375002048,D07137,237,6
D071375002053,D07137,237,6
D071375002065,D07137,237,6
D071375002070,D07137,237,6
D071375002080,D07137,237,6
D071375002086,D07137,237,6
D071375002087,D07137,237,6
D071375002089,D07137,237,6
D071375002095,D07137,237,6
D071375002102,D07137,237,6
D071375002112,D07137,237,6
D071375002114,D07137,237,6
D071375002501,D07137,237,6
D071375003001,D07137,237,6
D071375003004,D07137,237,6
D071375003006,D07137,237,6
D071375003007,D07137,237,6
D071375003011,D07137,237,6
D071375003014,D07137,237,6
D071375003019,D07137,237,6
D071375003025,D07137,237,6
D071375003034,D07137,237,6
D071375003035,D07137,237,6
D071375003036,D07137,237,6
D071375003043,D07137,237,6
D071375003049,D07137,237,6
D071375003055,D07137,237,6
D071375003060,D07137,237,6
D071375003061,D07137,237,6
D071375003063,D07137,237,6
D071375003066,D07137,237,6
D071375003074,D07137,237,6
D071375003077,D07137,237,6
D071375003079,D07137,237,6
D071375003092,D07137,237,6
D071375003097,D07137,237,6
D071375003099,D07137,237,6
D071375003105,D07137,237,6
D071375003110,D07137,237,6
D071375003113,D07137,237,6
D071375004008,D07137,237,6
D071375004069,D07137,237,6
D071375004093,D07137,237,6
D071375004101,D07137,237,6
D071375004106,D07137,237,6
D071375005204,D07137,237,6
D071375005221,D07137,237,6
D071375005223,D07137,237,6
D071375005227,D07137,237,6
D071375006201,D07137,237,6
D071375006205,D07137,237,6
D071375006206,D07137,237,6
D071375006207,D07137,237,6
D071375006208,D07137,237,6
D071375006212,D07137,237,6
D071375006214,D07137,237,6
D071375006215,D07137,237,6
D071375006217,D07137,237,6
D071375006219,D07137,237,6
D071375006220,D07137,237,6
D071375006230,D07137,237,6
D071375006231,D07137,237,6
D071375006504,D07137,237,6
D071375007218,D07137,237,6
D071375007224,D07137,237,6
D071375007226,D07137,237,6
D071375007229,D07137,237,6
D071375008202,D07137,237,6
D071375008209,D07137,237,6
D071375008211,D07137,237,6
D071375008216,D07137,237,6
D071375008222,D07137,237,6
D071375008225,D07137,237,6
D071375008228,D07137,237,6
D071380045045,D07138,252,7
D071385001003,D07138,252,7
D071385001044,D07138,252,7
D071385001077,D07138,252,7
D071385001080,D07138,252,7
D071385002004,D07138,252,7
D071385002024,D07138,252,7
D071385002038,D07138,252,7
D071385002063,D07138,252,7
D071385003012,D07138,252,7
D071385003023,D07138,252,7
D071385003031,D07138,252,7
D071385003034,D07138,252,7
D071385003069,D07138,252,7
D071385003201,D07138,252,7
D071385004009,D07138,252,7
D071385004037,D07138,252,7
D071385004041,D07138,252,7
D071385004055,D07138,252,7
D071385004068,D07138,252,7
D071385004075,D07138,252,7
D071385004501,D07138,252,7
D071385005011,D07138,252,7
D071385005013,D07138,252,7
D071385005014,D07138,252,7
D071385005025,D07138,252,7
D071385005027,D07138,252,7
D071385005040,D07138,252,7
D071385005048,D07138,252,7
D071385005050,D07138,252,7
D071385005052,D07138,252,7
D071385005057,D07138,252,7
D071385005058,D07138,252,7
D071385005059,D07138,252,7
D071385005064,D07138,252,7
D071385005070,D07138,252,7
D071385005074,D07138,252,7
D071385005078,D07138,252,7
D071385006002,D07138,252,7
D071385006005,D07138,252,7
D071385006015,D07138,252,7
D071385006026,D07138,252,7
D071385006030,D07138,252,7
D071385006036,D07138,252,7
D071385006042,D07138,252,7
D071385006043,D07138,252,7
D071385006053,D07138,252,7
D071385006054,D07138,252,7
D071385006061,D07138,252,7
D071385006066,D07138,252,7
D071385006071,D07138,252,7
D071385006072,D07138,252,7
D071385007008,D07138,252,7
D071385007019,D07138,252,7
D071385007062,D07138,252,7
D071385007073,D07138,252,7
D071385008006,D07138,252,7
D071385008007,D07138,252,7
D071385008010,D07138,252,7
D071385008047,D07138,252,7
D071385008065,D07138,252,7
D071385008076,D07138,252,7
D071400501501,D07140,238,6
D071405002005,D07140,238,6
D071405002014,D07140,238,6
D071405002016,D07140,238,6
D071405002031,D07140,238,6
D071405002036,D07140,238,6
D071405002043,D07140,238,6
D071405002045,D07140,238,6
D071405002047,D07140,238,6
D071405002060,D07140,238,6
D071405002063,D07140,238,6
D071405002075,D07140,238,6
D071405002084,D07140,238,6
D071405002087,D07140,238,6
D071405002089,D07140,238,6
D071405002093,D07140,238,6
D071405002098,D07140,238,6
D071405002102,D07140,238,6
D071405002108,D07140,238,6
D071405002110,D07140,238,6
D071405002117,D07140,238,6
D071405002140,D07140,238,6
D071405002149,D07140,238,6
D071405002156,D07140,238,6
D071405002201,D07140,238,6
D071405002205,D07140,238,6
D071405003001,D07140,238,6
D071405003009,D07140,238,6
D071405003010,D07140,238,6
D071405003018,D07140,238,6
D071405003021,D07140,238,6
D071405003042,D07140,238,6
D071405003046,D07140,238,6
D071405003055,D07140,238,6
D071405003064,D07140,238,6
D071405003073,D07140,238,6
D071405003095,D07140,238,6
D071405003131,D07140,238,6
D071405003147,D07140,238,6
D071405003153,D07140,238,6
D071405003202,D07140,238,6
D071405003204,D07140,238,6
D071405004006,D07140,238,6
D071405004007,D07140,238,6
D071405004024,D07140,238,6
D071405004028,D07140,238,6
D071405004029,D07140,238,6
D071405004030,D07140,238,6
D071405004040,D07140,238,6
D071405004041,D07140,238,6
D071405004044,D07140,238,6
D071405004048,D07140,238,6
D071405004049,D07140,238,6
D071405004050,D07140,238,6
D071405004053,D07140,238,6
D071405004062,D07140,238,6
D071405004067,D07140,238,6
D071405004071,D07140,238,6
D071405004081,D07140,238,6
D071405004082,D07140,238,6
D071405004086,D07140,238,6
D071405004090,D07140,238,6
D071405004094,D07140,238,6
D071405004105,D07140,238,6
D071405004107,D07140,238,6
D071405004109,D07140,238,6
D071405004111,D07140,238,6
D071405004120,D07140,238,6
D071405004122,D07140,238,6
D071405004128,D07140,238,6
D071405004129,D07140,238,6
D071405004130,D07140,238,6
D071405004135,D07140,238,6
D071405004141,D07140,238,6
D071405004145,D07140,238,6
D071405004146,D07140,238,6
D071405004151,D07140,238,6
D071405004154,D07140,238,6
D071405004159,D07140,238,6
D071405004163,D07140,238,6
D071405004164,D07140,238,6
D071405004165,D07140,238,6
D071405005003,D07140,238,6
D071405005011,D07140,238,6
D071405005027,D07140,238,6
D071405005035,D07140,238,6
D071405005037,D07140,238,6
D071405005068,D07140,238,6
D071405005085,D07140,238,6
